ticker,grade,composite_score,base_type,depth_pct,pivot_source,rs_percentile,power_rank,distance_to_pivot_pct,reward_to_risk,stop_price
JBHT,A+,86.9,cup,17.7,cup_handle,89.6,85.5,-4.63,2.06,223.01
JBL,REJECT,0.0,standard_base,0.0,,,,0.0,,
JEF,REJECT,0.0,standard_base,0.0,,,,0.0,,
JHG,REJECT,0.0,standard_base,0.0,,,,0.0,,
JKHY,REJECT,0.0,standard_base,0.0,,,,0.0,,
JLL,REJECT,0.0,standard_base,0.0,,,,0.0,,
KBR,REJECT,0.0,standard_base,0.0,,,,0.0,,
KD,REJECT,0.0,standard_base,0.0,,,,0.0,,
KDP,REJECT,0.0,standard_base,0.0,,,,0.0,,
KEX,REJECT,0.0,standard_base,0.0,,,,0.0,,
KEYS,A+,94.7,cup,18.1,cup_handle,91.0,73.6,-1.67,2.05,235.89
KHC,REJECT,0.0,standard_base,0.0,,,,0.0,,
KIM,REJECT,0.0,standard_base,0.0,,,,0.0,,
KKR,REJECT,0.0,standard_base,0.0,,,,0.0,,
KMI,A,80.0,cup,20.8,cup_handle,73.8,52.9,-1.52,3.46,32.28
KMPR,REJECT,0.0,standard_base,0.0,,,,0.0,,
KNF,REJECT,0.0,standard_base,0.0,,,,0.0,,
KNSL,REJECT,0.0,standard_base,0.0,,,,0.0,,
KNX,REJECT,51.7,flat_base,12.9,flat_max_spike_filtered,90.9,71.6,-5.04,1.91,59.35
KR,REJECT,0.0,standard_base,0.0,,,,0.0,,
KRC,REJECT,0.0,standard_base,0.0,,,,0.0,,
KRG,B,75.2,flat_base,14.0,flat_max_spike_filtered,66.7,46.0,-0.61,3.16,25.42
KTOS,REJECT,0.0,standard_base,0.0,,,,0.0,,
KVUE,REJECT,0.0,standard_base,0.0,,,,0.0,,
L,REJECT,0.0,standard_base,0.0,,,,0.0,,
LAD,REJECT,0.0,standard_base,0.0,,,,0.0,,
LAMR,REJECT,0.0,standard_base,0.0,,,,0.0,,
LDOS,REJECT,0.0,standard_base,0.0,,,,0.0,,
LEA,A,83.1,cup,20.0,cup_handle,86.3,68.0,-5.1,1.93,133.14
LECO,REJECT,0.0,standard_base,0.0,,,,0.0,,
LFUS,REJECT,0.0,standard_base,0.0,,,,0.0,,
LH,REJECT,0.0,standard_base,0.0,,,,0.0,,
LHX,A,77.5,flat_base,11.5,flat_max_spike_filtered,76.1,55.9,-2.04,2.65,348.75
LII,REJECT,0.0,standard_base,0.0,,,,0.0,,
LITE,REJECT,0.0,standard_base,0.0,,,,0.0,,
LIVN,A,78.3,flat_base,12.8,flat_max_spike_filtered,79.2,60.6,-2.08,2.09,65.99
LNT,REJECT,0.0,standard_base,0.0,,,,0.0,,
LNTH,REJECT,0.0,standard_base,0.0,,,,0.0,,
LOPE,REJECT,0.0,standard_base,0.0,,,,0.0,,
LPX,REJECT,0.0,standard_base,0.0,,,,0.0,,
LSCC,C,58.6,standard_base,27.2,flat_max_spike_filtered,94.4,86.5,-10.06,1.23,99.31
LSTR,REJECT,0.0,standard_base,0.0,,,,0.0,,
LULU,REJECT,0.0,standard_base,0.0,,,,0.0,,
LUV,REJECT,0.0,standard_base,0.0,,,,0.0,,
LVS,REJECT,0.0,standard_base,0.0,,,,0.0,,
LW,REJECT,0.0,standard_base,0.0,,,,0.0,,
LYV,REJECT,0.0,standard_base,0.0,,,,0.0,,
M,REJECT,0.0,standard_base,0.0,,,,0.0,,
MAA,REJECT,0.0,standard_base,0.0,,,,0.0,,
MANH,REJECT,0.0,standard_base,0.0,,,,0.0,,
MAR,B,74.1,cup,16.7,cup_handle,68.2,56.3,-8.11,2.28,353.77
MAS,B,69.7,cup,20.4,cup_handle,75.0,55.4,-5.14,1.93,74.37
MASI,REJECT,0.0,standard_base,0.0,,,,0.0,,
MAT,REJECT,0.0,standard_base,0.0,,,,0.0,,
MCK,REJECT,46.2,cup,18.7,cup_handle,51.0,47.4,-1.8,2.58,931.0
MCO,REJECT,0.0,standard_base,0.0,,,,0.0,,
MEDP,REJECT,0.0,standard_base,0.0,,,,0.0,,
MET,REJECT,0.0,standard_base,0.0,,,,0.0,,
MGM,REJECT,0.0,standard_base,0.0,,,,0.0,,
MIDD,REJECT,0.0,standard_base,0.0,,,,0.0,,
MKSI,REJECT,0.0,standard_base,0.0,,,,0.0,,
MLI,REJECT,0.0,standard_base,0.0,,,,0.0,,
MLM,REJECT,0.0,standard_base,0.0,,,,0.0,,
MMS,REJECT,0.0,standard_base,0.0,,,,0.0,,
MNST,B,73.9,flat_base,10.2,flat_max_spike_filtered,61.7,45.3,-0.28,3.6,82.52
MO,REJECT,0.0,standard_base,0.0,,,,0.0,,
MORN,REJECT,0.0,standard_base,0.0,,,,0.0,,
MOS,REJECT,0.0,standard_base,0.0,,,,0.0,,
MP,REJECT,0.0,standard_base,0.0,,,,0.0,,
MRSH,REJECT,0.0,standard_base,0.0,,,,0.0,,
MSA,REJECT,0.0,standard_base,0.0,,,,0.0,,
MSCI,REJECT,0.0,standard_base,0.0,,,,0.0,,
MSI,REJECT,0.0,standard_base,0.0,,,,0.0,,
MSM,REJECT,0.0,standard_base,0.0,,,,0.0,,
MTCH,REJECT,0.0,standard_base,0.0,,,,0.0,,
MTD,REJECT,0.0,standard_base,0.0,,,,0.0,,
MTDR,REJECT,0.0,standard_base,0.0,,,,0.0,,
MTG,REJECT,0.0,standard_base,0.0,,,,0.0,,
MTN,REJECT,0.0,standard_base,0.0,,,,0.0,,
MTSI,REJECT,0.0,standard_base,0.0,,,,0.0,,
MTZ,REJECT,0.0,standard_base,0.0,,,,0.0,,
MU,REJECT,0.0,standard_base,0.0,,,,0.0,,
MUR,REJECT,42.6,cup,18.4,cup_handle,48.6,49.0,-4.34,1.5,32.28
MUSA,REJECT,0.0,standard_base,0.0,,,,0.0,,
MZTI,REJECT,0.0,standard_base,0.0,,,,0.0,,
NCLH,REJECT,0.0,standard_base,0.0,,,,0.0,,
NEU,REJECT,0.0,standard_base,0.0,,,,0.0,,
NFG,REJECT,0.0,standard_base,0.0,,,,0.0,,
NI,REJECT,0.0,standard_base,0.0,,,,0.0,,
NJR,REJECT,0.0,standard_base,0.0,,,,0.0,,
NLY,REJECT,0.0,standard_base,0.0,,,,0.0,,
NNN,REJECT,0.0,standard_base,0.0,,,,0.0,,
NOV,REJECT,0.0,standard_base,0.0,,,,0.0,,
NOVT,REJECT,0.0,standard_base,0.0,,,,0.0,,
NRG,REJECT,0.0,standard_base,0.0,,,,0.0,,
NSA,REJECT,0.0,standard_base,0.0,,,,0.0,,
NSC,REJECT,0.0,standard_base,0.0,,,,0.0,,
NTAP,REJECT,0.0,standard_base,0.0,,,,0.0,,
NTNX,REJECT,0.0,standard_base,0.0,,,,0.0,,
NVST,REJECT,0.0,standard_base,0.0,,,,0.0,,
NVT,REJECT,46.9,cup,15.9,cup_handle,53.7,41.8,-4.04,1.57,112.01
NWE,B,65.0,flat_base,8.4,flat_max_spike_filtered,38.1,32.0,-3.28,2.85,68.76
NWS,REJECT,0.0,standard_base,0.0,,,,0.0,,
NWSA,REJECT,0.0,standard_base,0.0,,,,0.0,,
NXST,B,71.5,cup,20.8,cup_handle,75.0,58.2,-5.27,1.68,227.58
NXT,REJECT,0.0,standard_base,0.0,,,,0.0,,
NYT,REJECT,0.0,standard_base,0.0,,,,0.0,,
OC,REJECT,0.0,standard_base,0.0,,,,0.0,,
ODFL,REJECT,0.0,standard_base,0.0,,,,0.0,,
OGE,REJECT,0.0,standard_base,0.0,,,,0.0,,
OGS,REJECT,0.0,standard_base,0.0,,,,0.0,,
OHI,REJECT,43.6,flat_base,13.3,flat_max_spike_filtered,40.6,33.3,-1.61,2.91,46.29
OKE,REJECT,0.0,standard_base,0.0,,,,0.0,,
OLED,REJECT,0.0,standard_base,0.0,,,,0.0,,
OLLI,REJECT,0.0,standard_base,0.0,,,,0.0,,
OLN,REJECT,0.0,standard_base,0.0,,,,0.0,,
OMC,REJECT,0.0,standard_base,0.0,,,,0.0,,
ONB,REJECT,42.4,cup,15.8,cup_handle,65.6,50.7,-5.55,2.33,24.31
ONTO,REJECT,0.0,standard_base,0.0,,,,0.0,,
OPCH,REJECT,0.0,standard_base,0.0,,,,0.0,,
ORA,REJECT,0.0,standard_base,0.0,,,,0.0,,
ORI,REJECT,0.0,standard_base,0.0,,,,0.0,,
ORLY,REJECT,0.0,standard_base,0.0,,,,0.0,,
OSK,REJECT,0.0,standard_base,0.0,,,,0.0,,
OTIS,REJECT,0.0,standard_base,0.0,,,,0.0,,
OVV,REJECT,0.0,standard_base,0.0,,,,0.0,,
OZK,REJECT,0.0,standard_base,0.0,,,,0.0,,
PAG,REJECT,0.0,standard_base,0.0,,,,0.0,,
PATH,REJECT,0.0,standard_base,0.0,,,,0.0,,
PAYC,REJECT,0.0,standard_base,0.0,,,,0.0,,
PAYX,REJECT,0.0,standard_base,0.0,,,,0.0,,
PB,REJECT,0.0,standard_base,0.0,,,,0.0,,
PBF,REJECT,0.0,standard_base,0.0,,,,0.0,,
PCAR,A,76.3,flat_base,11.7,flat_max_spike_filtered,83.0,64.2,-4.14,2.76,126.78
PCG,REJECT,0.0,standard_base,0.0,,,,0.0,,
PCH,REJECT,0.0,standard_base,0.0,,,,0.0,,
PCTY,REJECT,0.0,standard_base,0.0,,,,0.0,,
PEG,REJECT,0.0,standard_base,0.0,,,,0.0,,
PEGA,REJECT,0.0,standard_base,0.0,,,,0.0,,
PEN,REJECT,46.5,flat_base,6.6,flat_max_spike_filtered,70.1,66.8,-6.07,6.94,356.34
PFG,C,63.4,flat_base,11.0,flat_max_spike_filtered,55.7,41.3,-4.93,2.31,93.64
PFGC,REJECT,0.0,standard_base,0.0,,,,0.0,,
PGR,REJECT,0.0,standard_base,0.0,,,,0.0,,
PII,REJECT,0.0,standard_base,0.0,,,,0.0,,
PINS,REJECT,0.0,standard_base,0.0,,,,0.0,,
PK,REJECT,0.0,standard_base,0.0,,,,0.0,,
PKG,C,63.7,cup,18.0,cup_handle,62.6,46.9,-10.13,2.42,239.21
PLNT,REJECT,0.0,standard_base,0.0,,,,0.0,,
PM,REJECT,0.0,standard_base,0.0,,,,0.0,,
PNFP,REJECT,0.0,standard_base,0.0,,,,0.0,,
PNW,REJECT,0.0,standard_base,0.0,,,,0.0,,
PODD,REJECT,0.0,standard_base,0.0,,,,0.0,,
POOL,REJECT,0.0,standard_base,0.0,,,,0.0,,
POR,B,70.0,flat_base,11.1,flat_max_spike_filtered,45.8,36.6,-1.71,2.92,52.53
POST,REJECT,0.0,standard_base,0.0,,,,0.0,,
PPC,REJECT,0.0,standard_base,0.0,,,,0.0,,
PPL,REJECT,0.0,standard_base,0.0,,,,0.0,,
PR,REJECT,0.0,standard_base,0.0,,,,0.0,,
PRI,REJECT,0.0,standard_base,0.0,,,,0.0,,
PRU,REJECT,0.0,standard_base,0.0,,,,0.0,,
PSKY,REJECT,0.0,standard_base,0.0,,,,0.0,,
PSN,REJECT,0.0,standard_base,0.0,,,,0.0,,
PSTG,REJECT,0.0,standard_base,0.0,,,,0.0,,
PSX,REJECT,0.0,standard_base,0.0,,,,0.0,,
PTC,REJECT,0.0,standard_base,0.0,,,,0.0,,
PVH,REJECT,0.0,standard_base,0.0,,,,0.0,,
PWR,REJECT,0.0,standard_base,0.0,,,,0.0,,
PYPL,REJECT,0.0,standard_base,0.0,,,,0.0,,
R,A,83.3,cup,19.7,cup_handle,87.1,67.0,-2.41,1.6,211.59
RBA,REJECT,0.0,standard_base,0.0,,,,0.0,,
RBC,A+,85.2,cup,20.8,cup_handle,82.9,68.9,-0.7,2.94,545.51
RCL,REJECT,0.0,standard_base,0.0,,,,0.0,,
REG,REJECT,0.0,standard_base,0.0,,,,0.0,,
REXR,REJECT,0.0,standard_base,0.0,,,,0.0,,
RF,B,65.0,flat_base,13.6,flat_max_spike_filtered,68.1,54.2,-8.96,2.41,30.22
RGA,REJECT,0.0,standard_base,0.0,,,,0.0,,
RGEN,REJECT,0.0,standard_base,0.0,,,,0.0,,
RGLD,REJECT,0.0,standard_base,0.0,,,,0.0,,
RH,REJECT,0.0,standard_base,0.0,,,,0.0,,
RJF,REJECT,0.0,standard_base,0.0,,,,0.0,,
RL,REJECT,41.6,cup,17.8,cup_handle,50.2,42.0,-6.29,1.75,366.95
RLI,REJECT,0.0,standard_base,0.0,,,,0.0,,
RMBS,REJECT,0.0,standard_base,0.0,,,,0.0,,
RNR,REJECT,52.8,cup,15.0,cup_handle,59.0,47.8,-4.17,2.08,300.67
ROIV,REJECT,0.0,standard_base,0.0,,,,0.0,,
ROL,REJECT,0.0,standard_base,0.0,,,,0.0,,
RPM,REJECT,0.0,standard_base,0.0,,,,0.0,,
RRC,REJECT,0.0,standard_base,0.0,,,,0.0,,
RRX,REJECT,0.0,standard_base,0.0,,,,0.0,,
RS,REJECT,0.0,standard_base,0.0,,,,0.0,,
RSG,REJECT,0.0,standard_base,0.0,,,,0.0,,
RVTY,REJECT,0.0,standard_base,0.0,,,,0.0,,
RYAN,REJECT,0.0,standard_base,0.0,,,,0.0,,
RYN,REJECT,0.0,standard_base,0.0,,,,0.0,,
SAIA,REJECT,0.0,standard_base,0.0,,,,0.0,,
SAIC,REJECT,0.0,standard_base,0.0,,,,0.0,,
SAM,REJECT,0.0,standard_base,0.0,,,,0.0,,
SARO,REJECT,0.0,standard_base,0.0,,,,0.0,,
SATS,REJECT,0.0,standard_base,0.0,,,,0.0,,
SBAC,REJECT,0.0,standard_base,0.0,,,,0.0,,
SBRA,REJECT,0.0,standard_base,0.0,,,,0.0,,
SCI,REJECT,0.0,standard_base,0.0,,,,0.0,,
SEIC,REJECT,0.0,standard_base,0.0,,,,0.0,,
SF,REJECT,0.0,standard_base,0.0,,,,0.0,,
SFM,REJECT,0.0,standard_base,0.0,,,,0.0,,
SGI,REJECT,0.0,standard_base,0.0,,,,0.0,,
SHC,REJECT,0.0,standard_base,0.0,,,,0.0,,
SIGI,REJECT,0.0,standard_base,0.0,,,,0.0,,
SLAB,REJECT,0.0,standard_base,0.0,,,,0.0,,
SLGN,REJECT,0.0,standard_base,0.0,,,,0.0,,
SLM,REJECT,0.0,standard_base,0.0,,,,0.0,,
SMCI,REJECT,0.0,standard_base,0.0,,,,0.0,,
SMG,REJECT,0.0,standard_base,0.0,,,,0.0,,
SNA,REJECT,0.0,standard_base,0.0,,,,0.0,,
SNDK,REJECT,0.0,standard_base,0.0,,,,0.0,,
SNPS,REJECT,0.0,standard_base,0.0,,,,0.0,,
SNX,REJECT,0.0,standard_base,0.0,,,,0.0,,
SOLV,REJECT,0.0,standard_base,0.0,,,,0.0,,
SPGI,REJECT,0.0,standard_base,0.0,,,,0.0,,
SPXC,REJECT,0.0,standard_base,0.0,,,,0.0,,
SR,REJECT,0.0,standard_base,0.0,,,,0.0,,
SSB,REJECT,38.5,flat_base,11.6,flat_max_spike_filtered,61.8,45.5,-7.81,2.37,103.88
SSD,REJECT,0.0,standard_base,0.0,,,,0.0,,
ST,A,76.5,flat_base,13.6,flat_max_spike_filtered,83.9,61.1,-3.37,1.81,36.68
STAG,REJECT,0.0,standard_base,0.0,,,,0.0,,
STE,REJECT,0.0,standard_base,0.0,,,,0.0,,
STLD,C,55.0,cup,20.9,cup_handle,80.1,71.1,-6.1,1.8,196.43
STRL,REJECT,0.0,standard_base,0.0,,,,0.0,,
STWD,REJECT,0.0,standard_base,0.0,,,,0.0,,
STX,REJECT,0.0,standard_base,0.0,,,,0.0,,
SW,REJECT,0.0,standard_base,0.0,,,,0.0,,
SWX,REJECT,0.0,standard_base,0.0,,,,0.0,,
SYF,REJECT,0.0,standard_base,0.0,,,,0.0,,
SYNA,REJECT,0.0,standard_base,0.0,,,,0.0,,
SYY,REJECT,0.0,standard_base,0.0,,,,0.0,,
TCBI,REJECT,0.0,standard_base,0.0,,,,0.0,,
TDG,REJECT,0.0,standard_base,0.0,,,,0.0,,
TDY,REJECT,0.0,standard_base,0.0,,,,0.0,,
TEL,REJECT,0.0,standard_base,0.0,,,,0.0,,
TER,REJECT,0.0,standard_base,0.0,,,,0.0,,
TEX,C,59.2,cup,21.9,cup_handle,96.6,84.0,-5.96,1.27,65.86
THC,REJECT,52.3,cup,21.5,cup_handle,75.3,53.1,-1.46,2.43,226.06
THG,REJECT,0.0,standard_base,0.0,,,,0.0,,
THO,REJECT,0.0,standard_base,0.0,,,,0.0,,
TKO,REJECT,0.0,standard_base,0.0,,,,0.0,,
TKR,REJECT,0.0,standard_base,0.0,,,,0.0,,
TLN,REJECT,0.0,standard_base,0.0,,,,0.0,,
TMHC,REJECT,0.0,standard_base,0.0,,,,0.0,,
TNL,B,71.5,cup,15.1,cup_handle,70.2,55.4,-8.72,1.89,76.71
TPL,REJECT,0.0,standard_base,0.0,,,,0.0,,
TPR,A+,92.4,cup,21.5,cup_handle,93.7,82.3,-3.63,1.83,149.64
TREX,REJECT,0.0,standard_base,0.0,,,,0.0,,
TRGP,REJECT,0.0,standard_base,0.0,,,,0.0,,
TRMB,REJECT,0.0,standard_base,0.0,,,,0.0,,
TRU,REJECT,0.0,standard_base,0.0,,,,0.0,,
TRV,REJECT,0.0,standard_base,0.0,,,,0.0,,
TSCO,REJECT,0.0,standard_base,0.0,,,,0.0,,
TSN,REJECT,0.0,standard_base,0.0,,,,0.0,,
TT,REJECT,0.0,standard_base,0.0,,,,0.0,,
TTD,REJECT,0.0,standard_base,0.0,,,,0.0,,
TTEK,REJECT,0.0,standard_base,0.0,,,,0.0,,
TTWO,REJECT,0.0,standard_base,0.0,,,,0.0,,
TWLO,REJECT,0.0,standard_base,0.0,,,,0.0,,
TXNM,REJECT,0.0,standard_base,0.0,,,,0.0,,
TXRH,REJECT,0.0,standard_base,0.0,,,,0.0,,
TYL,REJECT,0.0,standard_base,0.0,,,,0.0,,
UAL,REJECT,0.0,standard_base,0.0,,,,0.0,,
UBER,REJECT,0.0,standard_base,0.0,,,,0.0,,
UBSI,C,64.3,flat_base,13.7,flat_max_spike_filtered,65.3,50.7,-8.19,2.54,44.12
UDR,REJECT,0.0,standard_base,0.0,,,,0.0,,
UFPI,REJECT,0.0,standard_base,0.0,,,,0.0,,
UGI,REJECT,0.0,standard_base,0.0,,,,0.0,,
UHS,REJECT,0.0,standard_base,0.0,,,,0.0,,
ULS,REJECT,0.0,standard_base,0.0,,,,0.0,,
UMBF,REJECT,0.0,standard_base,0.0,,,,0.0,,
UNM,REJECT,0.0,standard_base,0.0,,,,0.0,,
UPS,REJECT,0.0,standard_base,0.0,,,,0.0,,
URI,REJECT,0.0,standard_base,0.0,,,,0.0,,
USFD,REJECT,51.0,cup,21.8,cup_handle,88.1,67.1,-5.63,1.98,96.98
UTHR,REJECT,0.0,standard_base,0.0,,,,0.0,,
VAL,REJECT,0.0,standard_base,0.0,,,,0.0,,
VC,REJECT,0.0,standard_base,0.0,,,,0.0,,
VICI,REJECT,0.0,standard_base,0.0,,,,0.0,,
VLTO,REJECT,0.0,standard_base,0.0,,,,0.0,,
VLY,A,75.7,cup,16.8,cup_handle,74.9,60.1,-5.94,2.08,13.06
VMI,B,74.0,flat_base,13.5,flat_max_spike_filtered,68.1,48.6,-6.56,1.96,462.69
VNO,REJECT,0.0,standard_base,0.0,,,,0.0,,
VNOM,REJECT,0.0,standard_base,0.0,,,,0.0,,
VNT,REJECT,0.0,standard_base,0.0,,,,0.0,,
VOYA,REJECT,0.0,standard_base,0.0,,,,0.0,,
VRSK,REJECT,0.0,standard_base,0.0,,,,0.0,,
VRSN,REJECT,0.0,standard_base,0.0,,,,0.0,,
VST,REJECT,0.0,standard_base,0.0,,,,0.0,,
VTR,REJECT,44.6,cup,15.4,cup_handle,44.4,38.8,-0.8,4.08,85.1
VTRS,REJECT,0.0,standard_base,0.0,,,,0.0,,
VVV,REJECT,0.0,standard_base,0.0,,,,0.0,,
WAB,C,57.9,cup,21.3,cup_handle,85.8,65.2,-1.17,2.7,256.03
WAL,REJECT,0.0,standard_base,0.0,,,,0.0,,
WAT,REJECT,0.0,standard_base,0.0,,,,0.0,,
WBD,B,66.5,flat_base,9.8,flat_max_spike_filtered,78.0,75.3,-1.95,3.78,28.72
WBS,REJECT,54.3,cup,16.2,cup_handle,83.3,62.7,-1.49,3.07,71.57
WCC,REJECT,0.0,standard_base,0.0,,,,0.0,,
WDC,REJECT,0.0,standard_base,0.0,,,,0.0,,
WEX,REJECT,0.0,standard_base,0.0,,,,0.0,,
WFRD,REJECT,0.0,standard_base,0.0,,,,0.0,,
WH,REJECT,0.0,standard_base,0.0,,,,0.0,,
WHR,REJECT,0.0,standard_base,0.0,,,,0.0,,
WING,REJECT,0.0,standard_base,0.0,,,,0.0,,
WM,REJECT,0.0,standard_base,0.0,,,,0.0,,
WMB,REJECT,52.6,cup,21.4,cup_handle,76.3,55.1,-1.03,3.02,71.42
WMG,REJECT,0.0,standard_base,0.0,,,,0.0,,
WMS,REJECT,47.0,cup,20.3,cup_handle,65.8,50.9,-3.94,1.88,167.11
WPC,REJECT,0.0,standard_base,0.0,,,,0.0,,
WRB,REJECT,0.0,standard_base,0.0,,,,0.0,,
WSM,REJECT,46.3,flat_base,13.1,flat_max_spike_filtered,63.2,47.0,-8.59,1.68,208.76
WSO,REJECT,0.0,standard_base,0.0,,,,0.0,,
WTFC,REJECT,38.1,flat_base,13.2,flat_max_spike_filtered,60.6,48.9,-8.78,2.25,155.71
WTRG,REJECT,0.0,standard_base,0.0,,,,0.0,,
WTS,B,71.8,cup,20.3,cup_handle,71.3,52.1,-6.11,2.34,330.41
WTW,REJECT,0.0,standard_base,0.0,,,,0.0,,
WY,REJECT,0.0,standard_base,0.0,,,,0.0,,
WYNN,REJECT,0.0,standard_base,0.0,,,,0.0,,
XPO,REJECT,0.0,standard_base,0.0,,,,0.0,,
XRAY,REJECT,0.0,standard_base,0.0,,,,0.0,,
XYL,REJECT,0.0,standard_base,0.0,,,,0.0,,
XYZ,REJECT,0.0,standard_base,0.0,,,,0.0,,
YETI,REJECT,0.0,standard_base,0.0,,,,0.0,,
ZBRA,REJECT,0.0,standard_base,0.0,,,,0.0,,
AAMI,A,79.1,cup,18.8,cup_handle,70.4,53.3,-2.32,2.36,51.23
AAP,REJECT,0.0,standard_base,0.0,,,,0.0,,
AAT,REJECT,0.0,standard_base,0.0,,,,0.0,,
ABCB,REJECT,0.0,standard_base,0.0,,,,0.0,,
ABG,REJECT,0.0,standard_base,0.0,,,,0.0,,
ABM,REJECT,0.0,standard_base,0.0,,,,0.0,,
ABR,REJECT,0.0,standard_base,0.0,,,,0.0,,
ACA,A,75.6,cup,19.3,cup_handle,74.3,60.8,-5.8,2.46,125.42
ACAD,REJECT,0.0,standard_base,0.0,,,,0.0,,
ACHC,REJECT,0.0,standard_base,0.0,,,,0.0,,
ACIW,REJECT,0.0,standard_base,0.0,,,,0.0,,
ACLS,REJECT,0.0,standard_base,0.0,,,,0.0,,
ACMR,REJECT,0.0,standard_base,0.0,,,,0.0,,
ACT,REJECT,33.9,cup,16.3,cup_handle,43.5,36.8,-6.67,2.12,42.07
ADAM,B,70.2,flat_base,12.9,flat_max_spike_filtered,64.6,52.4,-8.1,2.29,8.32
ADEA,A+,87.0,cup,18.4,cup_handle,96.2,86.0,-3.91,1.56,18.2
ADMA,REJECT,0.0,standard_base,0.0,,,,0.0,,
ADNT,REJECT,0.0,standard_base,0.0,,,,0.0,,
ADUS,REJECT,0.0,standard_base,0.0,,,,0.0,,
AEIS,REJECT,0.0,standard_base,0.0,,,,0.0,,
AEO,REJECT,0.0,standard_base,0.0,,,,0.0,,
AESI,REJECT,0.0,standard_base,0.0,,,,0.0,,
AGO,REJECT,0.0,standard_base,0.0,,,,0.0,,
AGYS,REJECT,0.0,standard_base,0.0,,,,0.0,,
AHCO,REJECT,36.7,flat_base,13.4,flat_max_spike_filtered,54.8,40.8,-5.17,1.82,10.33
AHH,REJECT,0.0,standard_base,0.0,,,,0.0,,
AIN,REJECT,0.0,standard_base,0.0,,,,0.0,,
AIR,REJECT,0.0,standard_base,0.0,,,,0.0,,
AKR,REJECT,0.0,standard_base,0.0,,,,0.0,,
AL,REJECT,0.0,standard_base,0.0,,,,0.0,,
ALEX,A+,88.0,flat_base,0.6,flat_max_spike_filtered,87.9,64.2,-0.02,41.62,20.76
ALG,REJECT,0.0,standard_base,0.0,,,,0.0,,
ALGT,REJECT,0.0,standard_base,0.0,,,,0.0,,
ALRM,REJECT,0.0,standard_base,0.0,,,,0.0,,
AMN,REJECT,0.0,standard_base,0.0,,,,0.0,,
AMPH,REJECT,0.0,standard_base,0.0,,,,0.0,,
AMR,REJECT,0.0,standard_base,0.0,,,,0.0,,
AMSF,REJECT,0.0,standard_base,0.0,,,,0.0,,
AMTM,REJECT,0.0,standard_base,0.0,,,,0.0,,
AMWD,REJECT,0.0,standard_base,0.0,,,,0.0,,
ANDE,REJECT,0.0,standard_base,0.0,,,,0.0,,
ANGI,REJECT,0.0,standard_base,0.0,,,,0.0,,
ANIP,REJECT,0.0,standard_base,0.0,,,,0.0,,
AORT,REJECT,0.0,standard_base,0.0,,,,0.0,,
AOSL,REJECT,0.0,standard_base,0.0,,,,0.0,,
APAM,REJECT,0.0,standard_base,0.0,,,,0.0,,
APLE,REJECT,0.0,standard_base,0.0,,,,0.0,,
APOG,REJECT,0.0,standard_base,0.0,,,,0.0,,
ARCB,REJECT,0.0,standard_base,0.0,,,,0.0,,
ARI,REJECT,0.0,standard_base,0.0,,,,0.0,,
ARLO,REJECT,0.0,standard_base,0.0,,,,0.0,,
AROC,REJECT,0.0,standard_base,0.0,,,,0.0,,
ARR,B,70.0,flat_base,11.8,flat_max_spike_filtered,58.0,45.2,-3.07,3.05,18.04
ARWR,REJECT,0.0,standard_base,0.0,,,,0.0,,
ASO,C,60.5,flat_base,13.2,flat_max_spike_filtered,90.0,69.5,-3.94,1.55,57.42
ASTE,REJECT,0.0,standard_base,0.0,,,,0.0,,
ASTH,REJECT,0.0,standard_base,0.0,,,,0.0,,
ATEN,REJECT,0.0,standard_base,0.0,,,,0.0,,
ATGE,REJECT,0.0,standard_base,0.0,,,,0.0,,
AUB,A,80.0,flat_base,9.1,flat_max_spike_filtered,74.1,55.4,-7.01,2.32,39.99
AVA,REJECT,0.0,standard_base,0.0,,,,0.0,,
AVNS,REJECT,0.0,standard_base,0.0,,,,0.0,,
AWI,REJECT,0.0,standard_base,0.0,,,,0.0,,
AWR,REJECT,0.0,standard_base,0.0,,,,0.0,,
AX,REJECT,0.0,standard_base,0.0,,,,0.0,,
AXL,REJECT,0.0,standard_base,0.0,,,,0.0,,
AZTA,REJECT,0.0,standard_base,0.0,,,,0.0,,
AZZ,REJECT,0.0,standard_base,0.0,,,,0.0,,
BANC,REJECT,0.0,standard_base,0.0,,,,0.0,,
BANF,REJECT,0.0,standard_base,0.0,,,,0.0,,
BANR,REJECT,0.0,standard_base,0.0,,,,0.0,,
BBT,A,83.0,cup,19.6,cup_handle,80.1,61.6,-4.03,1.9,30.21
BCC,REJECT,0.0,standard_base,0.0,,,,0.0,,
BCPC,REJECT,0.0,standard_base,0.0,,,,0.0,,
BFH,REJECT,0.0,standard_base,0.0,,,,0.0,,
BFS,REJECT,0.0,standard_base,0.0,,,,0.0,,
BGC,REJECT,0.0,standard_base,0.0,,,,0.0,,
BHE,REJECT,0.0,standard_base,0.0,,,,0.0,,
BJRI,REJECT,0.0,standard_base,0.0,,,,0.0,,
BKE,REJECT,0.0,standard_base,0.0,,,,0.0,,
BKU,REJECT,54.9,cup,16.4,cup_handle,67.6,58.5,-4.89,2.07,47.89
BL,REJECT,0.0,standard_base,0.0,,,,0.0,,
BLFS,REJECT,0.0,standard_base,0.0,,,,0.0,,
BLMN,REJECT,0.0,standard_base,0.0,,,,0.0,,
